0.000	954.0
0.001	953.0
0.002	952.0
0.003	951.0
0.004	950.0
0.005	949.0
0.006	948.0
0.007	947.0
0.008	946.0
0.009	945.0
0.010	944.0
0.011	943.0
0.012	942.0
0.013	941.0
0.014	940.0
0.015	939.0
0.016	938.0
0.017	937.0
0.018	936.0
0.019	935.0
0.020	934.0
0.021	933.0
0.022	932.0
0.023	931.0
0.024	930.0
0.025	929.0
0.026	928.0
0.027	927.0
0.028	926.0
0.029	925.0
0.030	924.0
0.031	923.0
0.032	922.0
0.033	921.0
0.034	920.0
0.035	919.0
0.036	918.0
0.037	917.0
0.038	916.0
0.039	915.0
0.040	914.0
0.041	913.0
0.042	912.0
0.043	911.0
0.044	910.0
0.045	909.0
0.046	908.0
0.047	907.0
0.048	906.0
0.049	905.0
0.050	904.0
0.051	903.0
0.052	902.0
0.053	901.0
0.054	900.0
0.055	899.0
0.056	898.0
0.057	897.0
0.058	896.0
0.059	895.0
0.060	894.0
0.061	893.0
0.062	892.0
0.063	891.0
0.064	890.0
0.065	889.0
0.066	888.0
0.067	887.0
0.068	886.0
0.069	885.0
0.070	884.0
0.071	883.0
0.072	882.0
0.073	881.0
0.074	880.0
0.075	879.0
0.076	878.0
0.077	877.0
0.078	876.0
0.079	875.0
0.080	874.0
0.081	873.0
0.082	872.0
0.083	871.0
0.084	870.0
0.085	869.0
0.086	868.0
0.087	867.0
0.088	866.0
0.089	865.0
0.090	864.0
0.091	863.0
0.092	862.0
0.093	861.0
0.094	860.0
0.095	859.0
0.096	858.0
0.097	857.0
0.098	856.0
0.099	855.0
0.100	854.0
0.101	853.0
0.102	852.0
0.103	851.0
0.104	850.0
0.105	849.0
0.106	848.0
0.107	847.0
0.108	846.0
0.109	845.0
0.110	844.0
0.111	843.0
0.112	842.0
0.113	841.0
0.114	840.0
0.115	839.0
0.116	838.0
0.117	837.0
0.118	836.0
0.119	835.0
0.120	834.0
0.121	833.0
0.122	832.0
0.123	831.0
0.124	830.0
0.125	829.0
0.126	828.0
0.127	827.0
0.128	826.0
0.129	825.0
0.130	824.0
0.131	823.0
0.132	822.0
0.133	821.0
0.134	820.0
0.135	819.0
0.136	818.0
0.137	817.0
0.138	816.0
0.139	815.0
0.140	814.0
0.141	813.0
0.142	812.0
0.143	811.0
0.144	810.0
0.145	809.0
0.146	808.0
0.147	807.0
0.148	806.0
0.149	805.0
0.150	804.0
0.151	803.0
0.152	802.0
0.153	801.0
0.154	800.0
0.155	799.0
0.156	798.0
0.157	797.0
0.158	796.0
0.159	795.0
0.160	794.0
0.161	793.0
0.162	792.0
0.163	791.0
0.164	790.0
0.165	789.0
0.166	788.0
0.167	787.0
0.168	786.0
0.169	785.0
0.170	784.0
0.171	783.0
0.172	782.0
0.173	781.0
0.174	780.0
0.175	779.0
0.176	778.0
0.177	777.0
0.178	776.0
0.179	775.0
0.180	774.0
0.181	773.0
0.182	772.0
0.183	771.0
0.184	770.0
0.185	769.0
0.186	768.0
0.187	767.0
0.188	766.0
0.189	765.0
0.190	764.0
0.191	763.0
0.192	762.0
0.193	761.0
0.194	760.0
0.195	759.0
0.196	758.0
0.197	757.0
0.198	756.0
0.199	755.0
0.200	754.0
0.201	753.0
0.202	752.0
0.203	751.0
0.204	750.0
0.205	749.0
0.206	748.0
0.207	747.0
0.208	746.0
0.209	745.0
0.210	744.0
0.211	743.0
0.212	742.0
0.213	741.0
0.214	740.0
0.215	739.0
0.216	738.0
0.217	737.0
0.218	736.0
0.219	735.0
0.220	734.0
0.221	733.0
0.222	732.0
0.223	731.0
0.224	730.0
0.225	729.0
0.226	728.0
0.227	727.0
0.228	726.0
0.229	725.0
0.230	724.0
0.231	723.0
0.232	722.0
0.233	721.0
0.234	720.0
0.235	719.0
0.236	718.0
0.237	717.0
0.238	716.0
0.239	715.0
0.240	714.0
0.241	713.0
0.242	712.0
0.243	711.0
0.244	710.0
0.245	709.0
0.246	708.0
0.247	707.0
0.248	706.0
0.249	705.0
0.250	704.0
0.251	703.0
0.252	702.0
0.253	701.0
0.254	700.0
0.255	699.0
0.256	698.0
0.257	697.0
0.258	696.0
0.259	695.0
0.260	694.0
0.261	693.0
0.262	692.0
0.263	691.0
0.264	690.0
0.265	689.0
0.266	688.0
0.267	687.0
0.268	686.0
0.269	685.0
0.270	684.0
0.271	683.0
0.272	682.0
0.273	681.0
0.274	680.0
0.275	679.0
0.276	678.0
0.277	677.0
0.278	676.0
0.279	675.0
0.280	674.0
0.281	673.0
0.282	672.0
0.283	671.0
0.284	670.0
0.285	669.0
0.286	668.0
0.287	667.0
0.288	666.0
0.289	665.0
0.290	664.0
0.291	663.0
0.292	662.0
0.293	661.0
0.294	660.0
0.295	659.0
0.296	658.0
0.297	657.0
0.298	656.0
0.299	655.0
0.300	654.0
0.301	653.0
0.302	652.0
0.303	651.0
0.304	650.0
0.305	649.0
0.306	648.0
0.307	647.0
0.308	646.0
0.309	645.0
0.310	644.0
0.311	643.0
0.312	642.0
0.313	641.0
0.314	640.0
0.315	639.0
0.316	638.0
0.317	637.0
0.318	636.0
0.319	635.0
0.320	634.0
0.321	633.0
0.322	632.0
0.323	631.0
0.324	630.0
0.325	629.0
0.326	628.0
0.327	627.0
0.328	626.0
0.329	625.0
0.330	624.0
0.331	623.0
0.332	622.0
0.333	621.0
0.334	620.0
0.335	619.0
0.336	618.0
0.337	617.0
0.338	616.0
0.339	615.0
0.340	614.0
0.341	613.0
0.342	612.0
0.343	611.0
0.344	610.0
0.345	609.0
0.346	608.0
0.347	607.0
0.348	606.0
0.349	605.0
0.350	604.0
0.351	603.0
0.352	602.0
0.353	601.0
0.354	600.0
0.355	599.0
0.356	598.0
0.357	597.0
0.358	596.0
0.359	595.0
0.360	594.0
0.361	593.0
0.362	592.0
0.363	591.0
0.364	590.0
0.365	589.0
0.366	588.0
0.367	587.0
0.368	586.0
0.369	585.0
0.370	584.0
0.371	583.0
0.372	582.0
0.373	581.0
0.374	580.0
0.375	579.0
0.376	578.0
0.377	577.0
0.378	576.0
0.379	575.0
0.380	574.0
0.381	573.0
0.382	572.0
0.383	571.0
0.384	570.0
0.385	569.0
0.386	568.0
0.387	567.0
0.388	566.0
0.389	565.0
0.390	564.0
0.391	563.0
0.392	562.0
0.393	561.0
0.394	560.0
0.395	559.0
0.396	558.0
0.397	557.0
0.398	556.0
0.399	555.0
0.400	554.0
0.401	553.0
0.402	552.0
0.403	551.0
0.404	550.0
0.405	549.0
0.406	548.0
0.407	547.0
0.408	546.0
0.409	545.0
0.410	544.0
0.411	543.0
0.412	542.0
0.413	541.0
0.414	540.0
0.415	539.0
0.416	538.0
0.417	537.0
0.418	536.0
0.419	535.0
0.420	534.0
0.421	533.0
0.422	532.0
0.423	531.0
0.424	530.0
0.425	529.0
0.426	528.0
0.427	527.0
0.428	526.0
0.429	525.0
0.430	524.0
0.431	523.0
0.432	522.0
0.433	521.0
0.434	520.0
0.435	519.0
0.436	518.0
0.437	517.0
0.438	516.0
0.439	515.0
0.440	514.0
0.441	513.0
0.442	512.0
0.443	511.0
0.444	510.0
0.445	509.0
0.446	508.0
0.447	507.0
0.448	506.0
0.449	505.0
0.450	504.0
0.451	503.0
0.452	502.0
0.453	501.0
0.454	500.0
0.455	499.0
0.456	498.0
0.457	497.0
0.458	496.0
0.459	495.0
0.460	494.0
0.461	493.0
0.462	492.0
0.463	491.0
0.464	490.0
0.465	489.0
0.466	488.0
0.467	487.0
0.468	486.0
0.469	485.0
0.470	484.0
0.471	483.0
0.472	482.0
0.473	481.0
0.474	480.0
0.475	479.0
0.476	478.0
0.477	477.0
0.478	476.0
0.479	475.0
0.480	474.0
0.481	473.0
0.482	472.0
0.483	471.0
0.484	470.0
0.485	469.0
0.486	468.0
0.487	467.0
0.488	466.0
0.489	465.0
0.490	464.0
0.491	463.0
0.492	462.0
0.493	461.0
0.494	460.0
0.495	459.0
0.496	458.0
0.497	457.0
0.498	456.0
0.499	455.0
0.500	454.0
0.501	453.0
0.502	452.0
0.503	451.0
0.504	450.0
0.505	449.0
0.506	448.0
0.507	447.0
0.508	446.0
0.509	445.0
0.510	444.0
0.511	443.0
0.512	442.0
0.513	441.0
0.514	440.0
0.515	439.0
0.516	438.0
0.517	437.0
0.518	436.0
0.519	435.0
0.520	434.0
0.521	433.0
0.522	432.0
0.523	431.0
0.524	430.0
0.525	429.0
0.526	428.0
0.527	427.0
0.528	426.0
0.529	425.0
0.530	424.0
0.531	423.0
0.532	422.0
0.533	421.0
0.534	420.0
0.535	419.0
0.536	418.0
0.537	417.0
0.538	416.0
0.539	415.0
0.540	414.0
0.541	413.0
0.542	412.0
0.543	411.0
0.544	410.0
0.545	409.0
0.546	408.0
0.547	407.0
0.548	406.0
0.549	405.0
0.550	404.0
0.551	403.0
0.552	402.0
0.553	401.0
0.554	400.0
0.555	399.0
0.556	398.0
0.557	397.0
0.558	396.0
0.559	395.0
0.560	394.0
0.561	393.0
0.562	392.0
0.563	391.0
0.564	390.0
0.565	389.0
0.566	388.0
0.567	387.0
0.568	386.0
0.569	385.0
0.570	384.0
0.571	383.0
0.572	382.0
0.573	381.0
0.574	380.0
0.575	379.0
0.576	378.0
0.577	377.0
0.578	376.0
0.579	375.0
0.580	374.0
0.581	373.0
0.582	372.0
0.583	371.0
0.584	370.0
0.585	369.0
0.586	368.0
0.587	367.0
0.588	366.0
0.589	365.0
0.590	364.0
0.591	363.0
0.592	362.0
0.593	361.0
0.594	360.0
0.595	359.0
0.596	358.0
0.597	357.0
0.598	356.0
0.599	355.0
0.600	354.0
0.601	353.0
0.602	352.0
0.603	351.0
0.604	350.0
0.605	349.0
0.606	348.0
0.607	347.0
0.608	346.0
0.609	345.0
0.610	344.0
0.611	343.0
0.612	342.0
0.613	341.0
0.614	340.0
0.615	339.0
0.616	338.0
0.617	337.0
0.618	336.0
0.619	335.0
0.620	334.0
0.621	333.0
0.622	332.0
0.623	331.0
0.624	330.0
0.625	329.0
0.626	328.0
0.627	327.0
0.628	326.0
0.629	325.0
0.630	324.0
0.631	323.0
0.632	322.0
0.633	321.0
0.634	320.0
0.635	319.0
0.636	318.0
0.637	317.0
0.638	316.0
0.639	315.0
0.640	314.0
0.641	313.0
0.642	312.0
0.643	311.0
0.644	310.0
0.645	309.0
0.646	308.0
0.647	307.0
0.648	306.0
0.649	305.0
0.650	304.0
0.651	303.0
0.652	302.0
0.653	301.0
0.654	300.0
0.655	299.0
0.656	298.0
0.657	297.0
0.658	296.0
0.659	295.0
0.660	294.0
0.661	293.0
0.662	292.0
0.663	291.0
0.664	290.0
0.665	289.0
0.666	288.0
0.667	287.0
0.668	286.0
0.669	285.0
0.670	284.0
0.671	283.0
0.672	282.0
0.673	281.0
0.674	280.0
0.675	279.0
0.676	278.0
0.677	277.0
0.678	276.0
0.679	275.0
0.680	274.0
0.681	273.0
0.682	272.0
0.683	271.0
0.684	270.0
0.685	269.0
0.686	268.0
0.687	267.0
0.688	266.0
0.689	265.0
0.690	264.0
0.691	263.0
0.692	262.0
0.693	261.0
0.694	260.0
0.695	259.0
0.696	258.0
0.697	257.0
0.698	256.0
0.699	255.0
0.700	254.0
0.701	253.0
0.702	252.0
0.703	251.0
0.704	250.0
0.705	249.0
0.706	248.0
0.707	247.0
0.708	246.0
0.709	245.0
0.710	244.0
0.711	243.0
0.712	242.0
0.713	241.0
0.714	240.0
0.715	239.0
0.716	238.0
0.717	237.0
0.718	236.0
0.719	235.0
0.720	234.0
0.721	233.0
0.722	232.0
0.723	231.0
0.724	230.0
0.725	229.0
0.726	228.0
0.727	227.0
0.728	226.0
0.729	225.0
0.730	224.0
0.731	223.0
0.732	222.0
0.733	221.0
0.734	220.0
0.735	219.0
0.736	218.0
0.737	217.0
0.738	216.0
0.739	215.0
0.740	214.0
0.741	213.0
0.742	212.0
0.743	211.0
0.744	210.0
0.745	209.0
0.746	208.0
0.747	207.0
0.748	206.0
0.749	205.0
0.750	204.0
0.751	203.0
0.752	202.0
0.753	201.0
0.754	200.0
0.755	199.0
0.756	198.0
0.757	197.0
0.758	196.0
0.759	195.0
0.760	194.0
0.761	193.0
0.762	192.0
0.763	191.0
0.764	190.0
0.765	189.0
0.766	188.0
0.767	187.0
0.768	186.0
0.769	185.0
0.770	184.0
0.771	183.0
0.772	182.0
0.773	181.0
0.774	180.0
0.775	179.0
0.776	178.0
0.777	177.0
0.778	176.0
0.779	175.0
0.780	174.0
0.781	173.0
0.782	172.0
0.783	171.0
0.784	170.0
0.785	169.0
0.786	168.0
0.787	167.0
0.788	166.0
0.789	165.0
0.790	164.0
0.791	163.0
0.792	162.0
0.793	161.0
0.794	160.0
0.795	159.0
0.796	158.0
0.797	157.0
0.798	156.0
0.799	155.0
0.800	154.0
0.801	153.0
0.802	152.0
0.803	151.0
0.804	150.0
0.805	149.0
0.806	148.0
0.807	147.0
0.808	146.0
0.809	145.0
0.810	144.0
0.811	143.0
0.812	142.0
0.813	141.0
0.814	140.0
0.815	139.0
0.816	138.0
0.817	137.0
0.818	136.0
0.819	135.0
0.820	134.0
0.821	133.0
0.822	132.0
0.823	131.0
0.824	130.0
0.825	129.0
0.826	128.0
0.827	127.0
0.828	126.0
0.829	125.0
0.830	124.0
0.831	123.0
0.832	122.0
0.833	121.0
0.834	120.0
0.835	119.0
0.836	118.0
0.837	117.0
0.838	116.0
0.839	115.0
0.840	114.0
0.841	113.0
0.842	112.0
0.843	111.0
0.844	110.0
0.845	109.0
0.846	108.0
0.847	107.0
0.848	106.0
0.849	105.0
0.850	104.0
0.851	103.0
0.852	102.0
0.853	101.0
0.854	100.0
0.855	99.0
0.856	98.0
0.857	97.0
0.858	96.0
0.859	95.0
0.860	94.0
0.861	93.0
0.862	92.0
0.863	91.0
0.864	90.0
0.865	89.0
0.866	88.0
0.867	87.0
0.868	86.0
0.869	85.0
0.870	84.0
0.871	83.0
0.872	82.0
0.873	81.0
0.874	80.0
0.875	79.0
0.876	78.0
0.877	77.0
0.878	76.0
0.879	75.0
0.880	74.0
0.881	73.0
0.882	72.0
0.883	71.0
0.884	70.0
0.885	69.0
0.886	68.0
0.887	67.0
0.888	66.0
0.889	65.0
0.890	64.0
0.891	63.0
0.892	62.0
0.893	61.0
0.894	60.0
0.895	59.0
0.896	58.0
0.897	57.0
0.898	56.0
0.899	55.0
0.900	54.0
0.901	53.0
0.902	52.0
0.903	51.0
0.904	50.0
0.905	49.0
0.906	48.0
0.907	47.0
0.908	46.0
0.909	45.0
0.910	44.0
0.911	43.0
0.912	42.0
0.913	41.0
0.914	40.0
0.915	39.0
0.916	38.0
0.917	37.0
0.918	36.0
0.919	35.0
0.920	34.0
0.921	33.0
0.922	32.0
0.923	31.0
0.924	30.0
0.925	29.0
0.926	28.0
0.927	27.0
0.928	26.0
0.929	25.0
0.930	24.0
0.931	23.0
0.932	22.0
0.933	21.0
0.934	20.0
0.935	19.0
0.936	18.0
0.937	17.0
0.938	16.0
0.939	15.0
0.940	14.0
0.941	13.0
0.942	12.0
0.943	11.0
0.944	10.0
0.945	9.0
0.946	8.0
0.947	7.0
0.948	6.0
0.949	5.0
0.950	4.0
0.951	3.0
0.952	2.0
0.953	1.0
0.954	0.0
0.955	1.0
0.956	2.0
0.957	3.0
0.958	4.0
0.959	5.0
0.960	6.0
0.961	7.0
0.962	8.0
0.963	9.0
0.964	10.0
0.965	11.0
0.966	12.0
0.967	13.0
0.968	14.0
0.969	15.0
0.970	16.0
0.971	17.0
0.972	18.0
0.973	19.0
0.974	20.0
0.975	21.0
0.976	22.0
0.977	23.0
0.978	24.0
0.979	25.0
0.980	26.0
0.981	27.0
0.982	28.0
0.983	29.0
